Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8546,CA-2017-119074,3/27/2017 12:00:00 AM,3/31/2017 12:00:00 AM,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0,11.18
8547,CA-2017-119074,3/27/2017 12:00:00 AM,3/31/2017 12:00:00 AM,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0,15.94
8921,CA-2015-132983,4/28/2015 12:00:00 AM,5/3/2015 12:00:00 AM,Standard Class,DS-13180,David Smith,Corporate,United States,Jamestown,New York,14701,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,0,57.59
3,CA-2017-138688,6/12/2017 12:00:00 AM,6/16/2017 12:00:00 AM,Second Class,DV-13045,Darrin Van Huff,Corporate,United States,Los Angeles,California,90036,West,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,0,6.87
2977,CA-2018-139773,12/4/2018 12:00:00 AM,12/4/2018 12:00:00 AM,Same Day,DV-13045,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.55,7,0.3,-2.69
5299,CA-2017-106656,9/23/2017 12:00:00 AM,9/26/2017 12:00:00 AM,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,2,0,1.92
5300,CA-2017-106656,9/23/2017 12:00:00 AM,9/26/2017 12:00:00 AM,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0,8.69
5618,CA-2018-125745,6/30/2018 12:00:00 AM,7/4/2018 12:00:00 AM,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Memphis,Tennessee,38109,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.37
7345,CA-2018-168389,12/11/2018 12:00:00 AM,12/17/2018 12:00:00 AM,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.88,6,0.45,-420
7346,CA-2018-168389,12/11/2018 12:00:00 AM,12/17/2018 12:00:00 AM,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.57,4,0.2,-16.55
7347,CA-2018-168389,12/11/2018 12:00:00 AM,12/17/2018 12:00:00 AM,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.58,1,0.2,1.36
7348,CA-2018-168389,12/11/2018 12:00:00 AM,12/17/2018 12:00:00 AM,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.78,1,0.2,-12.15
582,CA-2018-145233,12/1/2018 12:00:00 AM,12/5/2018 12:00:00 AM,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.38,3,0.2,52.92
583,CA-2018-145233,12/1/2018 12:00:00 AM,12/5/2018 12:00:00 AM,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.58,2,0.2,9.24
584,CA-2018-145233,12/1/2018 12:00:00 AM,12/5/2018 12:00:00 AM,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.15,3,0.2,3.5
585,CA-2018-145233,12/1/2018 12:00:00 AM,12/5/2018 12:00:00 AM,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.78,7,0.7,-4.75
586,CA-2018-145233,12/1/2018 12:00:00 AM,12/5/2018 12:00:00 AM,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.37,4,0.2,30.48
1569,US-2018-152002,6/11/2018 12:00:00 AM,6/11/2018 12:00:00 AM,Same Day,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0,60.26
2157,CA-2015-124646,6/22/2015 12:00:00 AM,6/24/2015 12:00:00 AM,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0,0
2158,CA-2015-124646,6/22/2015 12:00:00 AM,6/24/2015 12:00:00 AM,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.72
5339,CA-2016-146486,11/9/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.55,5,0,4.89
5340,CA-2016-146486,11/9/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,6,0,5.75
5341,CA-2016-146486,11/9/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2,0,6.01
5342,CA-2016-146486,11/9/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5,0,54
9086,CA-2017-126102,9/10/2017 12:00:00 AM,9/12/2017 12:00:00 AM,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78,2,0.2,89.95
9985,CA-2016-100251,5/17/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Long Beach,New York,11561,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,31.5,10,0,15.12
9986,CA-2016-100251,5/17/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Long Beach,New York,11561,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,4,0,16.12
3239,US-2017-127971,11/20/2017 12:00:00 AM,11/27/2017 12:00:00 AM,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.33
3240,US-2017-127971,11/20/2017 12:00:00 AM,11/27/2017 12:00:00 AM,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,7,0.2,46.1
3241,US-2017-127971,11/20/2017 12:00:00 AM,11/27/2017 12:00:00 AM,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.07,3,0.6,-2.83
3885,CA-2015-152849,7/5/2015 12:00:00 AM,7/12/2015 12:00:00 AM,Standard Class,DW-13195,David Wiener,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.37,3,0.2,0.38
4295,CA-2018-101581,10/22/2018 12:00:00 AM,10/27/2018 12:00:00 AM,Standard Class,DW-13195,David Wiener,Corporate,United States,Redmond,Oregon,97756,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.22,5,0.5,-120.51
4428,US-2018-103226,9/22/2018 12:00:00 AM,9/28/2018 12:00:00 AM,Standard Class,DW-13195,David Wiener,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,0,12.23
5365,CA-2015-123477,1/18/2015 12:00:00 AM,1/21/2015 12:00:00 AM,Second Class,DW-13195,David Wiener,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.86,4,0.2,6.49
7003,CA-2015-133158,8/19/2015 12:00:00 AM,8/21/2015 12:00:00 AM,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,0,26.03
7004,CA-2015-133158,8/19/2015 12:00:00 AM,8/21/2015 12:00:00 AM,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.46,2,0.2,22.57
245,CA-2015-131926,6/1/2015 12:00:00 AM,6/6/2015 12:00:00 AM,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0,580.54
246,CA-2015-131926,6/1/2015 12:00:00 AM,6/6/2015 12:00:00 AM,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0,41.68
247,CA-2015-131926,6/1/2015 12:00:00 AM,6/6/2015 12:00:00 AM,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0,23.94
248,CA-2015-131926,6/1/2015 12:00:00 AM,6/6/2015 12:00:00 AM,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0,496.07
249,CA-2015-131926,6/1/2015 12:00:00 AM,6/6/2015 12:00:00 AM,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,25.92,4,0,12.44
1902,CA-2017-151141,8/20/2017 12:00:00 AM,8/23/2017 12:00:00 AM,First Class,DW-13480,Dianna Wilson,Home Office,United States,Detroit,Michigan,48205,Central,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",14.78,2,0,3.99
2162,CA-2017-101938,1/7/2017 12:00:00 AM,1/12/2017 12:00:00 AM,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Oakland,California,94601,West,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0,10.03
3082,US-2018-132297,5/27/2018 12:00:00 AM,6/2/2018 12:00:00 AM,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,58.34,2,0,28
3083,US-2018-132297,5/27/2018 12:00:00 AM,6/2/2018 12:00:00 AM,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.97,3,0,134.99
7190,CA-2017-164399,11/12/2017 12:00:00 AM,11/15/2017 12:00:00 AM,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,203.98,3,0.2,25.5
7191,CA-2017-164399,11/12/2017 12:00:00 AM,11/15/2017 12:00:00 AM,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,674.35,3,0.2,-8.43
1078,CA-2018-132521,9/23/2018 12:00:00 AM,9/25/2018 12:00:00 AM,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,2,0,33.59
1079,CA-2018-132521,9/23/2018 12:00:00 AM,9/25/2018 12:00:00 AM,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0,8.49
1080,CA-2018-132521,9/23/2018 12:00:00 AM,9/25/2018 12:00:00 AM,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88,1,0.2,2.32
1483,CA-2018-101210,8/25/2018 12:00:00 AM,8/28/2018 12:00:00 AM,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,9.73,2,0.2,1.7
1484,CA-2018-101210,8/25/2018 12:00:00 AM,8/28/2018 12:00:00 AM,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3.42,1,0.2,1.07
3967,CA-2017-149902,4/1/2017 12:00:00 AM,4/6/2017 12:00:00 AM,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,0,22.89
7848,CA-2017-128706,2/27/2017 12:00:00 AM,3/2/2017 12:00:00 AM,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.19,2,0.6,-6.88
9312,CA-2018-148642,3/6/2018 12:00:00 AM,3/12/2018 12:00:00 AM,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.93,2,0.2,1.72
9313,CA-2018-148642,3/6/2018 12:00:00 AM,3/12/2018 12:00:00 AM,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.49,4,0.2,4.76
131,US-2018-164147,2/2/2018 12:00:00 AM,2/5/2018 12:00:00 AM,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.99
132,US-2018-164147,2/2/2018 12:00:00 AM,2/5/2018 12:00:00 AM,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.3,2,0.2,29.36
133,US-2018-164147,2/2/2018 12:00:00 AM,2/5/2018 12:00:00 AM,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.46,9,0.2,6.97
2518,CA-2018-123134,5/2/2018 12:00:00 AM,5/7/2018 12:00:00 AM,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,0,12.99
5361,US-2018-126060,4/14/2018 12:00:00 AM,4/18/2018 12:00:00 AM,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.27,8,0.2,-32.22
5724,CA-2017-165820,9/26/2017 12:00:00 AM,9/30/2017 12:00:00 AM,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,12.96,2,0,6.22
5913,CA-2015-120432,8/24/2015 12:00:00 AM,8/26/2015 12:00:00 AM,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,42301,South,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0,6.63
6583,CA-2017-148516,8/7/2017 12:00:00 AM,8/11/2017 12:00:00 AM,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Edmonds,Washington,98026,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0,86.39
9092,CA-2016-162950,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.55,3,0.2,5.44
9093,CA-2016-162950,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,6,0.5,-376.69
231,US-2015-156216,9/13/2015 12:00:00 AM,9/17/2015 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.65,7,0.7,-12.43
786,CA-2016-154921,5/23/2016 12:00:00 AM,5/28/2016 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,3,0,87.74
1821,CA-2017-168956,2/16/2017 12:00:00 AM,2/20/2017 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.06,6,0.8,-225.56
1822,CA-2017-168956,2/16/2017 12:00:00 AM,2/20/2017 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.98,4,0.2,1.83
1823,CA-2017-168956,2/16/2017 12:00:00 AM,2/20/2017 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.96,3,0.3,-2.7
1824,CA-2017-168956,2/16/2017 12:00:00 AM,2/20/2017 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,5.18,1,0.2,1.81
1945,CA-2017-108581,6/20/2017 12:00:00 AM,6/26/2017 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,95.97,4,0.2,26.39
1946,CA-2017-108581,6/20/2017 12:00:00 AM,6/26/2017 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,10.37,2,0.2,3.63
2225,CA-2018-121909,7/31/2018 12:00:00 AM,8/5/2018 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,54.82,3,0.2,17.82
5526,CA-2018-154501,4/30/2018 12:00:00 AM,5/5/2018 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.78,2,0,4.01
5572,CA-2015-151162,12/5/2015 12:00:00 AM,12/9/2015 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.38,3,0.2,35.66
5573,CA-2015-151162,12/5/2015 12:00:00 AM,12/9/2015 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.94,4,0.7,-23.95
5574,CA-2015-151162,12/5/2015 12:00:00 AM,12/9/2015 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.47,3,0.2,5.68
5575,CA-2015-151162,12/5/2015 12:00:00 AM,12/9/2015 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.74,1,0.4,-9.18
5576,CA-2015-151162,12/5/2015 12:00:00 AM,12/9/2015 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94,2,0.4,-44.98
5773,CA-2016-158939,11/26/2016 12:00:00 AM,12/1/2016 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Springfield,Missouri,65807,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,599.99,1,0,234
